ride_id,rider_id,rider_name,rider_city,rider_rating,signup_date,driver_id,driver_name,driver_city,driver_rating,ride_city,ride_status,request_time,start_time,end_time,waiting_time_min,ride_duration_min,distance_km,fare_amount,payment_method,payment_time,is_paid,fare_per_km,ride_date
RID4482,R2823,Rider_2823,Mumbai,4.2,2025-03-15,D3227,Driver_3227,Chennai,3.9,Chennai,COMPLETED,2025-03-14 03:21:45,2025-03-14 03:36:02,2025-03-14 03:48:50,14.28,12.8,4.71,61.23,CARD,2025-03-14 03:48:50,True,13.0,2025-03-14
RID1597,R6107,Rider_6107,Hyderabad,4.7,2025-01-09,D4673,Driver_4673,Mumbai,4.3,Mumbai,COMPLETED,2023-09-10 16:12:52,2023-09-10 16:28:42,2023-09-10 16:56:16,15.83,27.57,13.26,198.9,CASH,2023-09-10 16:56:15,True,15.0,2023-09-10
RID25726,R5197,Rider_5197,Delhi,3.8,2025-09-24,D3887,Driver_3887,Bangalore,4.4,Bangalore,COMPLETED,2025-11-21 16:39:10,2025-11-21 16:48:47,2025-11-21 17:02:04,9.62,13.28,13.31,266.2,UPI,2025-11-21 17:02:03,True,20.0,2025-11-21
RID2911,R5622,Rider_5622,Mumbai,4.4,2022-03-08,D3886,Driver_3886,Chennai,4.5,Chennai,COMPLETED,2024-07-21 13:41:58,2024-07-21 13:50:34,2024-07-21 14:18:37,8.6,28.05,7.54,143.26,CARD,2024-07-21 14:18:36,True,19.0,2024-07-21
RID24908,R5047,Rider_5047,Mumbai,4.5,2023-04-01,D2212,Driver_2212,Hyderabad,3.8,Hyderabad,COMPLETED,2023-09-20 21:16:32,2023-09-20 21:32:12,2023-09-20 21:51:44,15.67,19.53,13.28,152.72,UPI,2023-09-20 21:51:44,True,11.5,2023-09-20
RID23229,R4933,Rider_4933,Mumbai,4.5,2024-08-11,D1735,Driver_1735,Bangalore,4.0,Bangalore,COMPLETED,2023-02-18 14:49:24,2023-02-18 14:59:23,2023-02-18 15:13:57,9.98,14.57,11.5,195.5,UPI,2023-02-18 15:13:56,True,17.0,2023-02-18
RID4338,R6664,Rider_6664,Mumbai,4.6,2025-02-18,D4027,Driver_4027,Bangalore,4.4,Bangalore,COMPLETED,2024-11-05 01:51:37,2024-11-05 02:02:14,2024-11-05 02:28:02,10.62,25.8,10.35,175.95,CARD,2024-11-05 02:28:01,True,17.0,2024-11-05
RID19228,R3477,Rider_3477,Bangalore,4.7,2023-12-19,D377,Driver_377,Chennai,4.6,Chennai,COMPLETED,2025-10-07 10:33:49,2025-10-07 10:44:51,2025-10-07 10:59:52,11.03,15.02,6.35,101.6,CASH,2025-10-07 10:59:51,True,16.0,2025-10-07
RID3673,R6033,Rider_6033,Delhi,4.3,2023-10-06,D1270,Driver_1270,Chennai,4.7,Chennai,COMPLETED,2023-05-15 18:05:44,2023-05-15 18:16:49,2023-05-15 18:35:53,11.08,19.07,8.4,134.4,UPI,2023-05-15 18:35:53,True,16.0,2023-05-15
RID22205,R5803,Rider_5803,Chennai,3.9,2023-12-09,D2504,Driver_2504,Hyderabad,4.5,Hyderabad,COMPLETED,2023-07-11 03:15:13,2023-07-11 03:28:27,2023-07-11 03:51:22,13.23,22.92,9.73,141.09,CASH,2023-07-11 03:51:22,True,14.5,2023-07-11
RID1819,R285,Rider_285,Delhi,3.9,2025-10-19,D963,Driver_963,Hyderabad,4.0,Hyderabad,COMPLETED,2023-04-01 23:30:06,2023-04-01 23:44:51,2023-04-01 23:55:32,14.75,10.68,9.87,113.5,CASH,2023-04-01 23:55:32,True,11.5,2023-04-01
RID25760,R1751,Rider_1751,Mumbai,4.1,2024-12-17,D4649,Driver_4649,Bangalore,4.3,Bangalore,COMPLETED,2023-08-02 16:11:48,2023-08-02 16:23:14,2023-08-02 16:50:32,11.43,27.3,5.3,90.1,UPI,2023-08-02 16:50:31,True,17.0,2023-08-02
RID15338,R9324,Rider_9324,Delhi,3.7,2022-12-13,D2514,Driver_2514,Chennai,4.8,Chennai,COMPLETED,2023-12-24 12:01:23,2023-12-24 12:09:33,2023-12-24 12:21:34,8.17,12.02,10.43,198.17,CARD,2023-12-24 12:21:33,True,19.0,2023-12-24
RID22481,R6363,Rider_6363,Hyderabad,4.1,2023-11-28,D1105,Driver_1105,Hyderabad,4.3,Hyderabad,COMPLETED,2025-08-17 07:29:41,2025-08-17 07:43:19,2025-08-17 07:53:59,13.63,10.67,12.71,184.3,CARD,2025-08-17 07:53:59,True,14.5,2025-08-17
RID13228,R748,Rider_748,Hyderabad,3.9,2025-09-25,D4502,Driver_4502,Mumbai,4.1,Mumbai,COMPLETED,2024-06-09 00:49:32,2024-06-09 01:05:45,2024-06-09 01:23:46,16.22,18.02,3.5,52.5,UPI,2024-06-09 01:23:46,True,15.0,2024-06-09
RID10897,R6754,Rider_6754,Bangalore,4.3,2026-01-17,D1560,Driver_1560,Mumbai,4.5,Mumbai,COMPLETED,2025-12-16 16:06:10,2025-12-16 16:20:28,2025-12-16 16:41:05,14.3,20.62,3.39,50.85,UPI,2025-12-16 16:41:05,True,15.0,2025-12-16
RID1336,R6820,Rider_6820,Mumbai,3.8,2022-09-14,D4190,Driver_4190,Bangalore,4.9,Bangalore,COMPLETED,2024-10-20 06:12:55,2024-10-20 06:20:35,2024-10-20 06:42:32,7.67,21.95,5.48,109.6,CASH,2024-10-20 06:42:31,True,20.0,2024-10-20
RID1190,R3495,Rider_3495,Delhi,4.0,2022-08-09,D1707,Driver_1707,Bangalore,4.1,Bangalore,COMPLETED,2025-03-29 19:25:39,2025-03-29 19:37:46,2025-03-29 19:59:58,12.12,22.2,10.41,176.97,CASH,2025-03-29 19:59:57,True,17.0,2025-03-29
RID32340,R2397,Rider_2397,Mumbai,4.2,2025-09-23,D2240,Driver_2240,Chennai,4.7,Chennai,COMPLETED,2025-06-23 18:16:20,2025-06-23 18:26:47,2025-06-23 18:51:49,10.45,25.03,2.37,37.92,CASH,2025-06-23 18:51:49,True,16.0,2025-06-23
RID20659,R4638,Rider_4638,Mumbai,4.3,2025-07-28,D3285,Driver_3285,Delhi,3.6,Delhi,COMPLETED,2024-05-11 07:36:54,2024-05-11 07:55:39,2024-05-11 08:12:56,18.75,17.28,12.05,120.5,CARD,2024-05-11 08:12:56,True,10.0,2024-05-11
RID27416,R5570,Rider_5570,Bangalore,4.0,2024-12-30,D1685,Driver_1685,Delhi,4.0,Delhi,COMPLETED,2024-04-11 19:39:47,2024-04-11 19:59:03,2024-04-11 20:11:17,19.27,12.23,5.98,59.8,CARD,2024-04-11 20:11:17,True,10.0,2024-04-11
RID15635,R8687,Rider_8687,Delhi,4.0,2024-04-25,D4946,Driver_4946,Hyderabad,4.3,Hyderabad,COMPLETED,2024-06-08 19:59:22,2024-06-08 20:13:53,2024-06-08 20:38:47,14.52,24.9,12.35,179.07,CASH,2024-06-08 20:38:47,True,14.5,2024-06-08
RID11451,R9740,Rider_9740,Delhi,4.8,2025-11-20,D3743,Driver_3743,Chennai,3.9,Chennai,COMPLETED,2025-01-23 22:30:06,2025-01-23 22:41:59,2025-01-23 23:06:37,11.88,24.63,10.22,132.86,UPI,2025-01-23 23:06:37,True,13.0,2025-01-23
RID7693,R2987,Rider_2987,Hyderabad,4.8,2025-08-02,D2178,Driver_2178,Bangalore,4.8,Bangalore,COMPLETED,2025-08-26 04:57:34,2025-08-26 05:05:58,2025-08-26 05:20:14,8.4,14.27,8.74,174.8,CARD,2025-08-26 05:20:13,True,20.0,2025-08-26
RID17234,R7376,Rider_7376,Hyderabad,3.8,2022-06-18,D3012,Driver_3012,Bangalore,4.9,Bangalore,COMPLETED,2025-04-28 11:55:31,2025-04-28 12:03:01,2025-04-28 12:26:23,7.5,23.37,12.77,255.4,UPI,2025-04-28 12:26:22,True,20.0,2025-04-28
RID21893,R7101,Rider_7101,Mumbai,4.8,2022-08-17,D1330,Driver_1330,Hyderabad,4.3,Hyderabad,COMPLETED,2023-06-24 05:04:20,2023-06-24 05:19:06,2023-06-24 05:29:16,14.77,10.17,5.72,82.94,CASH,2023-06-24 05:29:15,True,14.5,2023-06-24
RID25892,R4390,Rider_4390,Delhi,3.7,2022-04-08,D354,Driver_354,Hyderabad,4.1,Hyderabad,COMPLETED,2023-09-13 08:21:59,2023-09-13 08:35:26,2023-09-13 08:56:03,13.45,20.62,8.76,127.02,CARD,2023-09-13 08:56:02,True,14.5,2023-09-13
RID18113,R7499,Rider_7499,Delhi,4.7,2025-06-15,D544,Driver_544,Delhi,3.2,Delhi,COMPLETED,2023-04-12 12:21:48,2023-04-12 12:41:52,2023-04-12 13:03:29,20.07,21.62,12.2,122.0,CASH,2023-04-12 13:03:28,True,10.0,2023-04-12
RID28480,R5840,Rider_5840,Mumbai,4.5,2022-12-26,D4317,Driver_4317,Bangalore,4.9,Bangalore,COMPLETED,2025-01-07 05:08:33,2025-01-07 05:17:11,2025-01-07 05:28:48,8.63,11.62,2.33,46.6,CARD,2025-01-07 05:28:48,True,20.0,2025-01-07
RID15763,R7603,Rider_7603,Hyderabad,4.2,2024-10-04,D2797,Driver_2797,Bangalore,4.4,Bangalore,COMPLETED,2025-04-28 00:54:08,2025-04-28 01:02:00,2025-04-28 01:24:37,7.87,22.62,7.58,151.6,CASH,2025-04-28 01:24:36,True,20.0,2025-04-28
RID9458,R5944,Rider_5944,Delhi,4.2,2022-10-16,D1941,Driver_1941,Bangalore,4.4,Bangalore,COMPLETED,2024-12-01 20:29:04,2024-12-01 20:38:29,2024-12-01 20:57:10,9.42,18.68,10.06,201.2,UPI,2024-12-01 20:57:10,True,20.0,2024-12-01
RID24895,R4503,Rider_4503,Bangalore,4.2,2023-08-21,D2404,Driver_2404,Hyderabad,4.2,Hyderabad,COMPLETED,2023-12-12 21:39:55,2023-12-12 21:54:11,2023-12-12 22:08:22,14.27,14.18,4.76,69.02,UPI,2023-12-12 22:08:21,True,14.5,2023-12-12
RID17169,R6977,Rider_6977,Bangalore,4.3,2025-03-10,D1427,Driver_1427,Chennai,4.0,Chennai,COMPLETED,2024-09-11 01:20:01,2024-09-11 01:32:36,2024-09-11 01:59:06,12.58,26.5,10.88,141.44,CARD,2024-09-11 01:59:06,True,13.0,2024-09-11
RID9583,R240,Rider_240,Chennai,4.4,2022-04-18,D43,Driver_43,Bangalore,4.3,Bangalore,COMPLETED,2024-09-27 06:01:24,2024-09-27 06:11:27,2024-09-27 06:28:43,10.05,17.27,11.95,203.15,CASH,2024-09-27 06:28:43,True,17.0,2024-09-27
RID23256,R5494,Rider_5494,Bangalore,4.4,2024-12-30,D2407,Driver_2407,Chennai,4.4,Chennai,COMPLETED,2025-03-06 07:30:22,2025-03-06 07:41:29,2025-03-06 07:57:50,11.12,16.35,8.86,141.76,CASH,2025-03-06 07:57:50,True,16.0,2025-03-06
RID11135,R1373,Rider_1373,Delhi,4.8,2022-03-03,D4474,Driver_4474,Bangalore,4.7,Bangalore,COMPLETED,2023-01-21 21:47:26,2023-01-21 21:54:38,2023-01-21 22:07:43,7.2,13.08,4.66,93.2,CARD,2023-01-21 22:07:42,True,20.0,2023-01-21
RID31011,R6446,Rider_6446,Delhi,4.6,2023-06-16,D842,Driver_842,Hyderabad,4.5,Hyderabad,COMPLETED,2023-09-22 01:38:11,2023-09-22 01:49:54,2023-09-22 02:10:17,11.72,20.38,6.44,93.38,CASH,2023-09-22 02:10:17,True,14.5,2023-09-22
RID25629,R5928,Rider_5928,Hyderabad,3.7,2022-10-19,D616,Driver_616,Bangalore,4.7,Bangalore,COMPLETED,2024-01-17 03:59:09,2024-01-17 04:08:25,2024-01-17 04:38:13,9.27,29.8,3.41,68.2,UPI,2024-01-17 04:38:13,True,20.0,2024-01-17
RID14903,R2556,Rider_2556,Mumbai,3.9,2024-07-14,D3530,Driver_3530,Delhi,3.6,Delhi,COMPLETED,2024-01-17 08:08:54,2024-01-17 08:28:55,2024-01-17 08:47:43,20.02,18.8,7.63,76.3,CARD,2024-01-17 08:47:43,True,10.0,2024-01-17
RID10218,R8071,Rider_8071,Chennai,4.6,2025-11-22,D1560,Driver_1560,Mumbai,4.5,Mumbai,COMPLETED,2025-03-08 03:24:25,2025-03-08 03:36:25,2025-03-08 03:56:02,12.0,19.62,6.41,96.15,UPI,2025-03-08 03:56:02,True,15.0,2025-03-08
RID6622,R1691,Rider_1691,Hyderabad,3.7,2022-04-15,D2372,Driver_2372,Bangalore,4.5,Bangalore,COMPLETED,2024-02-06 22:50:52,2024-02-06 22:59:15,2024-02-06 23:17:12,8.38,17.95,5.08,101.6,UPI,2024-02-06 23:17:12,True,20.0,2024-02-06
RID33153,R8606,Rider_8606,Chennai,4.7,2024-07-25,D4431,Driver_4431,Chennai,3.9,Chennai,COMPLETED,2025-02-27 13:21:16,2025-02-27 13:33:33,2025-02-27 13:54:05,12.28,20.53,9.69,125.97,CARD,2025-02-27 13:54:05,True,13.0,2025-02-27
RID14691,R9130,Rider_9130,Delhi,4.4,2023-05-21,D1742,Driver_1742,Delhi,4.1,Delhi,COMPLETED,2023-10-07 10:29:25,2023-10-07 10:49:31,2023-10-07 11:09:09,20.1,19.63,4.77,62.01,CASH,2023-10-07 11:09:08,True,13.0,2023-10-07
RID18035,R972,Rider_972,Bangalore,4.6,2022-05-10,D47,Driver_47,Chennai,4.6,Chennai,COMPLETED,2025-01-07 23:10:11,2025-01-07 23:20:12,2025-01-07 23:38:59,10.02,18.78,10.91,174.56,UPI,2025-01-07 23:38:58,True,16.0,2025-01-07
RID24243,R4825,Rider_4825,Chennai,4.2,2025-04-16,D3134,Driver_3134,Mumbai,4.1,Mumbai,COMPLETED,2025-04-05 03:48:23,2025-04-05 04:02:52,2025-04-05 04:19:19,14.48,16.45,10.99,164.85,UPI,2025-04-05 04:19:19,True,15.0,2025-04-05
RID19113,R8435,Rider_8435,Bangalore,4.4,2022-07-04,D2019,Driver_2019,Mumbai,3.7,Mumbai,COMPLETED,2024-09-04 23:03:33,2024-09-04 23:19:04,2024-09-04 23:39:09,15.52,20.08,4.96,59.52,UPI,2024-09-04 23:39:08,True,12.0,2024-09-04
RID15329,R3641,Rider_3641,Hyderabad,4.6,2022-10-03,D561,Driver_561,Bangalore,4.7,Bangalore,COMPLETED,2023-05-27 14:10:04,2023-05-27 14:20:41,2023-05-27 14:42:20,10.62,21.65,12.78,217.26,UPI,2023-05-27 14:42:20,True,17.0,2023-05-27
RID10562,R7479,Rider_7479,Mumbai,3.9,2022-07-06,D82,Driver_82,Hyderabad,3.6,Hyderabad,COMPLETED,2025-08-26 01:37:39,2025-08-26 01:51:04,2025-08-26 02:07:20,13.42,16.27,12.9,148.35,UPI,2025-08-26 02:07:19,True,11.5,2025-08-26
RID28263,R3081,Rider_3081,Mumbai,4.1,2022-10-03,D4352,Driver_4352,Chennai,4.5,Chennai,COMPLETED,2023-12-24 18:36:46,2023-12-24 18:47:02,2023-12-24 19:02:02,10.27,15.0,3.28,52.48,CARD,2023-12-24 19:02:01,True,16.0,2023-12-24
RID21796,R1968,Rider_1968,Bangalore,3.7,2022-08-15,D1111,Driver_1111,Chennai,4.2,Chennai,COMPLETED,2023-09-18 22:11:52,2023-09-18 22:24:40,2023-09-18 22:39:51,12.8,15.18,12.31,196.96,UPI,2023-09-18 22:39:51,True,16.0,2023-09-18
RID6470,R8934,Rider_8934,Mumbai,4.0,2023-08-02,D2102,Driver_2102,Bangalore,4.8,Bangalore,COMPLETED,2024-03-06 20:55:06,2024-03-06 21:04:49,2024-03-06 21:29:21,9.72,24.53,2.48,49.6,UPI,2024-03-06 21:29:20,True,20.0,2024-03-06
RID32014,R1658,Rider_1658,Delhi,4.8,2023-06-14,D1646,Driver_1646,Bangalore,4.6,Bangalore,COMPLETED,2023-01-02 17:08:10,2023-01-02 17:16:27,2023-01-02 17:36:31,8.28,20.07,9.03,180.6,UPI,2023-01-02 17:36:30,True,20.0,2023-01-02
RID24059,R3903,Rider_3903,Delhi,4.4,2024-08-03,D248,Driver_248,Hyderabad,3.8,Hyderabad,COMPLETED,2025-04-20 10:52:19,2025-04-20 11:08:15,2025-04-20 11:19:02,15.93,10.78,12.42,142.83,UPI,2025-04-20 11:19:01,True,11.5,2025-04-20
RID32036,R1848,Rider_1848,Chennai,4.0,2022-02-09,D2980,Driver_2980,Chennai,4.9,Chennai,COMPLETED,2023-01-14 17:06:34,2023-01-14 17:17:44,2023-01-14 17:35:50,11.17,18.1,3.19,51.04,CARD,2023-01-14 17:35:49,True,16.0,2023-01-14
RID31401,R5460,Rider_5460,Hyderabad,4.5,2023-12-21,D1541,Driver_1541,Hyderabad,3.5,Hyderabad,COMPLETED,2024-08-08 19:17:39,2024-08-08 19:34:37,2024-08-08 20:01:47,16.97,27.17,8.72,100.28,UPI,2024-08-08 20:01:46,True,11.5,2024-08-08
RID24956,R6706,Rider_6706,Hyderabad,3.9,2022-04-14,D92,Driver_92,Chennai,4.1,Chennai,COMPLETED,2025-10-14 06:13:00,2025-10-14 06:24:01,2025-10-14 06:46:32,11.02,22.52,7.1,113.6,UPI,2025-10-14 06:46:32,True,16.0,2025-10-14
RID32945,R8828,Rider_8828,Chennai,3.9,2024-09-14,D1801,Driver_1801,Mumbai,4.2,Mumbai,COMPLETED,2023-07-18 03:52:04,2023-07-18 04:08:10,2023-07-18 04:30:05,16.1,21.92,9.64,144.6,UPI,2023-07-18 04:30:04,True,15.0,2023-07-18
RID16450,R885,Rider_885,Bangalore,3.6,2023-07-02,D612,Driver_612,Delhi,4.0,Delhi,COMPLETED,2025-09-04 18:49:30,2025-09-04 19:10:08,2025-09-04 19:27:50,20.63,17.7,2.39,23.9,CARD,2025-09-04 19:27:50,True,10.0,2025-09-04
RID17497,R2619,Rider_2619,Mumbai,4.5,2022-08-27,D1959,Driver_1959,Mumbai,4.4,Mumbai,COMPLETED,2024-01-05 16:22:26,2024-01-05 16:34:37,2024-01-05 17:04:32,12.18,29.92,4.91,73.65,UPI,2024-01-05 17:04:32,True,15.0,2024-01-05
RID32332,R204,Rider_204,Hyderabad,3.8,2024-12-12,D1392,Driver_1392,Hyderabad,3.9,Hyderabad,COMPLETED,2025-09-24 01:42:05,2025-09-24 01:55:20,2025-09-24 02:07:14,13.25,11.9,3.82,43.93,CASH,2025-09-24 02:07:14,True,11.5,2025-09-24
RID4505,R7410,Rider_7410,Hyderabad,4.2,2022-11-03,D872,Driver_872,Delhi,4.1,Delhi,COMPLETED,2024-12-07 05:01:24,2024-12-07 05:21:33,2024-12-07 05:35:30,20.15,13.95,5.85,76.05,CASH,2024-12-07 05:35:30,True,13.0,2024-12-07
RID23560,R5802,Rider_5802,Hyderabad,3.7,2023-05-25,D96,Driver_96,Delhi,3.6,Delhi,COMPLETED,2024-10-19 07:29:37,2024-10-19 07:49:02,2024-10-19 08:14:09,19.42,25.12,3.44,34.4,CASH,2024-10-19 08:14:08,True,10.0,2024-10-19
RID27158,R9349,Rider_9349,Bangalore,3.6,2022-09-25,D1575,Driver_1575,Delhi,3.2,Delhi,COMPLETED,2023-11-21 00:57:31,2023-11-21 01:20:07,2023-11-21 01:35:34,22.6,15.45,2.63,26.3,CARD,2023-11-21 01:35:34,True,10.0,2023-11-21
RID9791,R8922,Rider_8922,Hyderabad,4.7,2025-04-21,D4193,Driver_4193,Delhi,3.9,Delhi,COMPLETED,2023-08-16 07:40:23,2023-08-16 08:00:44,2023-08-16 08:21:01,20.35,20.28,7.52,75.2,CARD,2023-08-16 08:21:00,True,10.0,2023-08-16
RID3236,R633,Rider_633,Mumbai,3.9,2023-05-17,D869,Driver_869,Bangalore,4.5,Bangalore,COMPLETED,2025-09-23 18:32:05,2025-09-23 18:39:50,2025-09-23 18:53:20,7.75,13.5,5.4,108.0,CASH,2025-09-23 18:53:20,True,20.0,2025-09-23
RID6858,R8851,Rider_8851,Mumbai,3.9,2023-07-26,D2285,Driver_2285,Delhi,4.2,Delhi,COMPLETED,2023-06-12 16:04:04,2023-06-12 16:21:34,2023-06-12 16:51:16,17.5,29.7,8.44,109.72,CARD,2023-06-12 16:51:16,True,13.0,2023-06-12
RID15432,R9205,Rider_9205,Chennai,4.0,2024-05-03,D949,Driver_949,Delhi,4.0,Delhi,COMPLETED,2023-08-24 00:20:26,2023-08-24 00:39:36,2023-08-24 01:04:14,19.17,24.63,8.94,89.4,UPI,2023-08-24 01:04:13,True,10.0,2023-08-24
RID10552,R2562,Rider_2562,Hyderabad,4.0,2024-05-21,D2494,Driver_2494,Chennai,4.4,Chennai,COMPLETED,2023-11-01 02:04:03,2023-11-01 02:12:52,2023-11-01 02:40:12,8.82,27.33,11.86,225.34,UPI,2023-11-01 02:40:12,True,19.0,2023-11-01
RID17939,R1680,Rider_1680,Mumbai,4.0,2022-09-22,D1944,Driver_1944,Hyderabad,4.2,Hyderabad,COMPLETED,2026-01-08 01:55:19,2026-01-08 02:07:55,2026-01-08 02:27:14,12.6,19.32,9.14,132.53,CARD,2026-01-08 02:27:14,True,14.5,2026-01-08
RID30349,R8897,Rider_8897,Bangalore,3.6,2025-03-23,D4513,Driver_4513,Chennai,4.4,Chennai,COMPLETED,2023-07-06 03:25:37,2023-07-06 03:37:23,2023-07-06 04:01:36,11.77,24.22,2.24,35.84,UPI,2023-07-06 04:01:36,True,16.0,2023-07-06
RID17267,R1560,Rider_1560,Hyderabad,4.1,2025-08-19,D1575,Driver_1575,Delhi,3.2,Delhi,COMPLETED,2023-01-30 18:46:48,2023-01-30 19:08:15,2023-01-30 19:24:10,21.45,15.92,8.49,84.9,CASH,2023-01-30 19:24:09,True,10.0,2023-01-30
RID5548,R4553,Rider_4553,Bangalore,4.1,2025-07-05,D1560,Driver_1560,Mumbai,4.5,Mumbai,COMPLETED,2023-08-11 16:32:22,2023-08-11 16:43:53,2023-08-11 16:59:52,11.52,15.98,6.4,96.0,UPI,2023-08-11 16:59:52,True,15.0,2023-08-11
RID22004,R5555,Rider_5555,Bangalore,4.6,2022-07-15,D1809,Driver_1809,Delhi,4.1,Delhi,COMPLETED,2023-12-29 10:09:32,2023-12-29 10:27:47,2023-12-29 10:54:35,18.25,26.8,2.3,29.9,CARD,2023-12-29 10:54:34,True,13.0,2023-12-29
RID13171,R219,Rider_219,Chennai,4.5,2022-07-29,D1839,Driver_1839,Hyderabad,4.0,Hyderabad,COMPLETED,2024-08-01 17:27:23,2024-08-01 17:42:20,2024-08-01 18:07:12,14.95,24.87,5.25,60.38,UPI,2024-08-01 18:07:11,True,11.5,2024-08-01
RID7806,R1900,Rider_1900,Chennai,4.6,2025-08-18,D4995,Driver_4995,Hyderabad,3.6,Hyderabad,COMPLETED,2023-07-21 17:01:33,2023-07-21 17:17:02,2023-07-21 17:32:35,15.48,15.55,11.57,133.06,UPI,2023-07-21 17:32:35,True,11.5,2023-07-21
RID31404,R9385,Rider_9385,Chennai,4.6,2024-03-10,D3843,Driver_3843,Delhi,3.5,Delhi,COMPLETED,2024-12-03 04:03:41,2024-12-03 04:22:25,2024-12-03 04:42:36,18.73,20.18,6.84,68.4,CASH,2024-12-03 04:42:35,True,10.0,2024-12-03
RID24763,R3601,Rider_3601,Hyderabad,4.7,2022-02-17,D1161,Driver_1161,Delhi,4.2,Delhi,COMPLETED,2025-11-27 06:16:18,2025-11-27 06:34:02,2025-11-27 06:51:01,17.73,16.98,10.18,132.34,CASH,2025-11-27 06:51:00,True,13.0,2025-11-27
RID8004,R2271,Rider_2271,Bangalore,4.7,2024-02-29,D322,Driver_322,Delhi,3.5,Delhi,COMPLETED,2025-03-02 12:34:26,2025-03-02 12:53:10,2025-03-02 13:22:02,18.73,28.87,8.66,86.6,CARD,2025-03-02 13:22:01,True,10.0,2025-03-02
RID22779,R6011,Rider_6011,Chennai,4.7,2024-07-22,D2256,Driver_2256,Bangalore,5.0,Bangalore,COMPLETED,2025-11-18 17:56:28,2025-11-18 18:02:33,2025-11-18 18:20:09,6.08,17.6,9.77,195.4,UPI,2025-11-18 18:20:09,True,20.0,2025-11-18
RID10194,R4797,Rider_4797,Chennai,4.1,2024-08-15,D3428,Driver_3428,Delhi,4.0,Delhi,COMPLETED,2023-01-12 15:54:11,2023-01-12 16:14:29,2023-01-12 16:24:45,20.3,10.27,6.3,63.0,UPI,2023-01-12 16:24:45,True,10.0,2023-01-12
RID13462,R1089,Rider_1089,Bangalore,4.3,2025-11-15,D3044,Driver_3044,Chennai,4.0,Chennai,COMPLETED,2023-12-14 23:00:12,2023-12-14 23:10:25,2023-12-14 23:24:40,10.22,14.25,4.31,56.03,CASH,2023-12-14 23:24:39,True,13.0,2023-12-14
RID10064,R9721,Rider_9721,Hyderabad,4.1,2024-07-11,D4413,Driver_4413,Chennai,4.5,Chennai,COMPLETED,2024-11-04 02:22:30,2024-11-04 02:34:23,2024-11-04 02:57:49,11.88,23.43,5.13,82.08,CASH,2024-11-04 02:57:49,True,16.0,2024-11-04
RID29900,R2205,Rider_2205,Bangalore,3.7,2024-08-06,D4158,Driver_4158,Mumbai,4.5,Mumbai,COMPLETED,2023-11-06 11:50:16,2023-11-06 12:02:03,2023-11-06 12:22:37,11.78,20.57,4.25,63.75,UPI,2023-11-06 12:22:36,True,15.0,2023-11-06
RID12454,R9145,Rider_9145,Delhi,4.2,2022-03-24,D4160,Driver_4160,Bangalore,4.9,Bangalore,COMPLETED,2025-12-27 10:22:50,2025-12-27 10:32:53,2025-12-27 10:53:36,10.05,20.72,7.85,133.45,CARD,2025-12-27 10:53:36,True,17.0,2025-12-27
RID4284,R6730,Rider_6730,Hyderabad,4.2,2025-07-19,D2093,Driver_2093,Chennai,4.5,Chennai,COMPLETED,2024-02-12 08:44:20,2024-02-12 08:54:09,2024-02-12 09:23:24,9.82,29.25,13.18,250.42,CARD,2024-02-12 09:23:24,True,19.0,2024-02-12
RID1840,R1952,Rider_1952,Mumbai,3.7,2025-10-24,D3441,Driver_3441,Bangalore,4.5,Bangalore,COMPLETED,2025-03-13 05:06:10,2025-03-13 05:14:44,2025-03-13 05:38:41,8.57,23.95,4.1,82.0,UPI,2025-03-13 05:38:40,True,20.0,2025-03-13
RID3821,R2447,Rider_2447,Bangalore,4.6,2024-01-03,D4573,Driver_4573,Mumbai,3.7,Mumbai,COMPLETED,2025-08-21 13:33:08,2025-08-21 13:49:06,2025-08-21 14:09:18,15.97,20.2,5.14,61.68,UPI,2025-08-21 14:09:18,True,12.0,2025-08-21
RID18767,R9051,Rider_9051,Chennai,4.1,2024-03-07,D2327,Driver_2327,Mumbai,3.8,Mumbai,COMPLETED,2024-09-29 21:27:44,2024-09-29 21:45:13,2024-09-29 22:14:39,17.48,29.43,3.15,37.8,CARD,2024-09-29 22:14:38,True,12.0,2024-09-29
RID5843,R7280,Rider_7280,Bangalore,4.5,2024-01-30,D274,Driver_274,Hyderabad,4.5,Hyderabad,COMPLETED,2024-07-05 22:02:53,2024-07-05 22:17:04,2024-07-05 22:33:06,14.18,16.03,10.17,147.47,CASH,2024-07-05 22:33:06,True,14.5,2024-07-05
RID16348,R2542,Rider_2542,Delhi,4.1,2025-01-03,D1006,Driver_1006,Bangalore,4.9,Bangalore,COMPLETED,2025-04-16 14:57:04,2025-04-16 15:04:36,2025-04-16 15:28:12,7.53,23.6,12.9,258.0,UPI,2025-04-16 15:28:12,True,20.0,2025-04-16
RID27319,R7177,Rider_7177,Mumbai,3.7,2025-11-29,D2671,Driver_2671,Chennai,4.3,Chennai,COMPLETED,2024-12-15 15:42:38,2024-12-15 15:54:43,2024-12-15 16:19:16,12.08,24.55,3.12,49.92,UPI,2024-12-15 16:19:16,True,16.0,2024-12-15
